
   Begin Kepler Problem

Problem Arguments:
  stepper:              1
  step mode:            1
  use compensated sums: 0
  dt:                   0.01
  Tf:                   100
  nout:                 1000

t = 27.2001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006682276725769
t = 27.3001, H(p,q)-H0 = -0.0035218596458435, L(p,q)-L0 = -0.0006682276725769
t = 27.4001, H(p,q)-H0 = -0.0035217404365540, L(p,q)-L0 = -0.0006681680679321
t = 27.5001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 27.6001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 27.7001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 27.8001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 27.9001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 28.0001, H(p,q)-H0 = -0.0035217404365540, L(p,q)-L0 = -0.0006681084632874
t = 28.1001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681084632874
t = 28.2001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 28.3001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006682276725769
t = 28.4001, H(p,q)-H0 = -0.0035218596458435, L(p,q)-L0 = -0.0006682872772217
t = 28.5001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006682872772217
t = 28.6001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006682276725769
t = 28.7001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 28.8001, H(p,q)-H0 = -0.0035217404365540, L(p,q)-L0 = -0.0006681680679321
t = 28.9001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681084632874
t = 29.0001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.1001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.2001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681084632874
t = 29.3001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.4001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.5001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.6001, H(p,q)-H0 = -0.0035218000411987, L(p,q)-L0 = -0.0006681680679321
t = 29.7001, H(p,q)-H0 = -0.0035216808319092, L(p,q)-L0 = -0.0006681084632874
t = 29.8001, H(p,q)-H0 = -0.0035216808319092, L(p,q)-L0 = -0.0006680488586426
t = 29.9001, H(p,q)-H0 = -0.0035216808319092, L(p,q)-L0 = -0.0006681084632874
t = 30.0001, H(p,q)-H0 = -0.0035215616226196, L(p,q)-L0 = -0.0006681084632874
t = 30.1001, H(p,q)-H0 = -0.0035215020179749, L(p,q)-L0 = -0.0006680488586426
t = 30.2001, H(p,q)-H0 = -0.0035213828086853, L(p,q)-L0 = -0.0006681084632874
t = 30.3001, H(p,q)-H0 = -0.0035211443901062, L(p,q)-L0 = -0.0006680488586426
t = 30.4001, H(p,q)-H0 = -0.0035207271575928, L(p,q)-L0 = -0.0006681084632874
t = 30.5001, H(p,q)-H0 = -0.0035198926925659, L(p,q)-L0 = -0.0006679892539978
t = 30.6001, H(p,q)-H0 = -0.0035189986228943, L(p,q)-L0 = -0.0006681084632874
t = 30.7001, H(p,q)-H0 = -0.0035172700881958, L(p,q)-L0 = -0.0006681680679321
t = 30.8001, H(p,q)-H0 = -0.0035154819488525, L(p,q)-L0 = -0.0006687045097351
t = 30.9001, H(p,q)-H0 = -0.0035150051116943, L(p,q)-L0 = -0.0006698966026306
t = 31.0001, H(p,q)-H0 = -0.0035203695297241, L(p,q)-L0 = -0.0006739497184753
t = 31.1001, H(p,q)-H0 = -0.0035254955291748, L(p,q)-L0 = -0.0006867647171021
t = 31.2001, H(p,q)-H0 = -0.0035582780838013, L(p,q)-L0 = -0.0007213354110718
t = 31.3001, H(p,q)-H0 = -0.0039085149765015, L(p,q)-L0 = -0.0007795095443726
t = 31.4001, H(p,q)-H0 = -0.0042376518249512, L(p,q)-L0 = -0.0008162856101990
t = 31.5001, H(p,q)-H0 = -0.0042452812194824, L(p,q)-L0 = -0.0008168220520020
t = 31.6001, H(p,q)-H0 = -0.0042470693588257, L(p,q)-L0 = -0.0008170008659363
t = 31.7001, H(p,q)-H0 = -0.0042482614517212, L(p,q)-L0 = -0.0008171796798706
t = 31.8001, H(p,q)-H0 = -0.0042484402656555, L(p,q)-L0 = -0.0008171200752258
t = 31.9001, H(p,q)-H0 = -0.0042512416839600, L(p,q)-L0 = -0.0008172988891602
t = 32.0001, H(p,q)-H0 = -0.0042527914047241, L(p,q)-L0 = -0.0008174777030945
t = 32.1001, H(p,q)-H0 = -0.0042538642883301, L(p,q)-L0 = -0.0008176565170288
t = 32.2001, H(p,q)-H0 = -0.0042543411254883, L(p,q)-L0 = -0.0008178949356079
t = 32.3001, H(p,q)-H0 = -0.0042546391487122, L(p,q)-L0 = -0.0008178353309631
t = 32.4001, H(p,q)-H0 = -0.0042548775672913, L(p,q)-L0 = -0.0008178949356079
t = 32.5001, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008178949356079
t = 32.6001, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008178949356079
t = 32.7001, H(p,q)-H0 = -0.0042549967765808, L(p,q)-L0 = -0.0008178949356079
t = 32.8001, H(p,q)-H0 = -0.0042551159858704, L(p,q)-L0 = -0.0008178353309631
t = 32.9001, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008177757263184
t = 33.0001, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008177757263184
t = 33.1001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008177757263184
t = 33.2001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.3001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.4001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.5001, H(p,q)-H0 = -0.0042552351951599, L(p,q)-L0 = -0.0008178949356079
t = 33.6001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.7001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.8001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008178949356079
t = 33.9001, H(p,q)-H0 = -0.0042551755905151, L(p,q)-L0 = -0.0008179545402527
t = 34.0001, H(p,q)-H0 = -0.0042552351951599, L(p,q)-L0 = -0.0008178949356079
t = 34.1001, H(p,q)-H0 = -0.0042551159858704, L(p,q)-L0 = -0.0008178353309631
t = 34.2001, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008178353309631
t = 34.3000, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008176565170288
t = 34.4000, H(p,q)-H0 = -0.0042551159858704, L(p,q)-L0 = -0.0008176565170288
t = 34.5000, H(p,q)-H0 = -0.0042550563812256, L(p,q)-L0 = -0.0008177161216736
t = 34.6000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175373077393
t = 34.7000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175373077393
t = 34.8000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175373077393
t = 34.9000, H(p,q)-H0 = -0.0042549967765808, L(p,q)-L0 = -0.0008175373077393
t = 35.0000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175969123840
t = 35.1000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175373077393
t = 35.2000, H(p,q)-H0 = -0.0042548775672913, L(p,q)-L0 = -0.0008175373077393
t = 35.3000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008174777030945
t = 35.4000, H(p,q)-H0 = -0.0042548179626465, L(p,q)-L0 = -0.0008174777030945
t = 35.5000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175373077393
t = 35.6000, H(p,q)-H0 = -0.0042548775672913, L(p,q)-L0 = -0.0008175373077393
t = 35.7000, H(p,q)-H0 = -0.0042549371719360, L(p,q)-L0 = -0.0008175969123840
t = 35.8000, H(p,q)-H0 = -0.0042548179626465, L(p,q)-L0 = -0.0008175373077393
t = 35.9000, H(p,q)-H0 = -0.0042548179626465, L(p,q)-L0 = -0.0008175373077393
t = 36.0000, H(p,q)-H0 = -0.0042546987533569, L(p,q)-L0 = -0.0008174180984497
t = 36.1000, H(p,q)-H0 = -0.0042546391487122, L(p,q)-L0 = -0.0008174180984497
t = 36.2000, H(p,q)-H0 = -0.0042545795440674, L(p,q)-L0 = -0.0008174777030945
t = 36.3000, H(p,q)-H0 = -0.0042544603347778, L(p,q)-L0 = -0.0008174180984497
t = 36.4000, H(p,q)-H0 = -0.0042543411254883, L(p,q)-L0 = -0.0008174180984497
t = 36.5000, H(p,q)-H0 = -0.0042541027069092, L(p,q)-L0 = -0.0008174180984497
t = 36.6000, H(p,q)-H0 = -0.0042538046836853, L(p,q)-L0 = -0.0008175373077393
t = 36.7000, H(p,q)-H0 = -0.0042531490325928, L(p,q)-L0 = -0.0008174180984497
t = 36.8000, H(p,q)-H0 = -0.0042522549629211, L(p,q)-L0 = -0.0008176565170288
t = 36.9000, H(p,q)-H0 = -0.0042506456375122, L(p,q)-L0 = -0.0008177757263184
t = 37.0000, H(p,q)-H0 = -0.0042488574981689, L(p,q)-L0 = -0.0008181929588318
t = 37.1000, H(p,q)-H0 = -0.0042483806610107, L(p,q)-L0 = -0.0008194446563721
t = 37.2000, H(p,q)-H0 = -0.0042533874511719, L(p,q)-L0 = -0.0008232593536377
t = 37.3000, H(p,q)-H0 = -0.0042589902877808, L(p,q)-L0 = -0.0008355379104614
t = 37.4000, H(p,q)-H0 = -0.0042859315872192, L(p,q)-L0 = -0.0008687973022461
t = 37.5000, H(p,q)-H0 = -0.0046203136444092, L(p,q)-L0 = -0.0009264349937439
t = 37.6000, H(p,q)-H0 = -0.0049787759780884, L(p,q)-L0 = -0.0009668469429016
t = 37.7000, H(p,q)-H0 = -0.0049880743026733, L(p,q)-L0 = -0.0009675025939941
t = 37.8000, H(p,q)-H0 = -0.0049918889999390, L(p,q)-L0 = -0.0009679794311523
t = 37.9000, H(p,q)-H0 = -0.0050076246261597, L(p,q)-L0 = -0.0009700655937195
t = 38.0000, H(p,q)-H0 = -0.0050140023231506, L(p,q)-L0 = -0.0009707212448120
t = 38.1000, H(p,q)-H0 = -0.0050170421600342, L(p,q)-L0 = -0.0009709000587463
t = 38.2000, H(p,q)-H0 = -0.0050185322761536, L(p,q)-L0 = -0.0009709596633911
t = 38.3000, H(p,q)-H0 = -0.0050191283226013, L(p,q)-L0 = -0.0009709596633911
t = 38.4000, H(p,q)-H0 = -0.0050194859504700, L(p,q)-L0 = -0.0009708404541016
t = 38.5000, H(p,q)-H0 = -0.0050197839736938, L(p,q)-L0 = -0.0009708404541016
t = 38.6000, H(p,q)-H0 = -0.0050200223922729, L(p,q)-L0 = -0.0009709596633911
t = 38.7000, H(p,q)-H0 = -0.0050201416015625, L(p,q)-L0 = -0.0009709000587463
t = 38.8000, H(p,q)-H0 = -0.0050202012062073, L(p,q)-L0 = -0.0009708404541016
t = 38.9000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 39.0000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 39.1000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 39.2000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709000587463
t = 39.3000, H(p,q)-H0 = -0.0050203204154968, L(p,q)-L0 = -0.0009709000587463
t = 39.4000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 39.5000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 39.6000, H(p,q)-H0 = -0.0050203204154968, L(p,q)-L0 = -0.0009709596633911
t = 39.7000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 39.8000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 39.9000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709000587463
t = 40.0000, H(p,q)-H0 = -0.0050202012062073, L(p,q)-L0 = -0.0009709596633911
t = 40.1000, H(p,q)-H0 = -0.0050203204154968, L(p,q)-L0 = -0.0009709596633911
t = 40.2000, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 40.3000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009710788726807
t = 40.4000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009710192680359
t = 40.5000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009710192680359
t = 40.6000, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009710192680359
t = 40.7000, H(p,q)-H0 = -0.0050203204154968, L(p,q)-L0 = -0.0009709596633911
t = 40.7999, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 40.8999, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 40.9999, H(p,q)-H0 = -0.0050204396247864, L(p,q)-L0 = -0.0009710788726807
t = 41.0999, H(p,q)-H0 = -0.0050204396247864, L(p,q)-L0 = -0.0009709596633911
t = 41.1999, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709596633911
t = 41.2999, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009709000587463
t = 41.3999, H(p,q)-H0 = -0.0050203800201416, L(p,q)-L0 = -0.0009708404541016
t = 41.4999, H(p,q)-H0 = -0.0050203204154968, L(p,q)-L0 = -0.0009708404541016
t = 41.5999, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009708404541016
t = 41.6999, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009708404541016
t = 41.7999, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009708404541016
t = 41.8999, H(p,q)-H0 = -0.0050201416015625, L(p,q)-L0 = -0.0009709000587463
t = 41.9999, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 42.0999, H(p,q)-H0 = -0.0050202608108521, L(p,q)-L0 = -0.0009709596633911
t = 42.1999, H(p,q)-H0 = -0.0050201416015625, L(p,q)-L0 = -0.0009709596633911
t = 42.2999, H(p,q)-H0 = -0.0050202012062073, L(p,q)-L0 = -0.0009709596633911
t = 42.3999, H(p,q)-H0 = -0.0050200819969177, L(p,q)-L0 = -0.0009709596633911
t = 42.4999, H(p,q)-H0 = -0.0050199627876282, L(p,q)-L0 = -0.0009709000587463
t = 42.5999, H(p,q)-H0 = -0.0050199031829834, L(p,q)-L0 = -0.0009709000587463
t = 42.6999, H(p,q)-H0 = -0.0050198435783386, L(p,q)-L0 = -0.0009710192680359
t = 42.7999, H(p,q)-H0 = -0.0050193667411804, L(p,q)-L0 = -0.0009710788726807
t = 42.8999, H(p,q)-H0 = -0.0050188302993774, L(p,q)-L0 = -0.0009710788726807
t = 42.9999, H(p,q)-H0 = -0.0050176978111267, L(p,q)-L0 = -0.0009711980819702
t = 43.0999, H(p,q)-H0 = -0.0050164461135864, L(p,q)-L0 = -0.0009714365005493
t = 43.1999, H(p,q)-H0 = -0.0050146579742432, L(p,q)-L0 = -0.0009719729423523
t = 43.2999, H(p,q)-H0 = -0.0050140619277954, L(p,q)-L0 = -0.0009733438491821
t = 43.3999, H(p,q)-H0 = -0.0050201416015625, L(p,q)-L0 = -0.0009776949882507
t = 43.4999, H(p,q)-H0 = -0.0050247907638550, L(p,q)-L0 = -0.0009913444519043
t = 43.5999, H(p,q)-H0 = -0.0050665140151978, L(p,q)-L0 = -0.0010275244712830
t = 43.6999, H(p,q)-H0 = -0.0054353475570679, L(p,q)-L0 = -0.0010860562324524
t = 43.7999, H(p,q)-H0 = -0.0057268142700195, L(p,q)-L0 = -0.0011183023452759
t = 43.8999, H(p,q)-H0 = -0.0057486295700073, L(p,q)-L0 = -0.0011204481124878
t = 43.9999, H(p,q)-H0 = -0.0057909488677979, L(p,q)-L0 = -0.0011263489723206
t = 44.0999, H(p,q)-H0 = -0.0058053731918335, L(p,q)-L0 = -0.0011281371116638
t = 44.1999, H(p,q)-H0 = -0.0058113932609558, L(p,q)-L0 = -0.0011288523674011
t = 44.2999, H(p,q)-H0 = -0.0058141350746155, L(p,q)-L0 = -0.0011290311813354
t = 44.3999, H(p,q)-H0 = -0.0058155655860901, L(p,q)-L0 = -0.0011290907859802
t = 44.4999, H(p,q)-H0 = -0.0058163404464722, L(p,q)-L0 = -0.0011292099952698
t = 44.5999, H(p,q)-H0 = -0.0058166980743408, L(p,q)-L0 = -0.0011292099952698
t = 44.6999, H(p,q)-H0 = -0.0058169364929199, L(p,q)-L0 = -0.0011291503906250
t = 44.7999, H(p,q)-H0 = -0.0058170557022095, L(p,q)-L0 = -0.0011292099952698
t = 44.8999, H(p,q)-H0 = -0.0058171749114990, L(p,q)-L0 = -0.0011291503906250
t = 44.9999, H(p,q)-H0 = -0.0058172345161438, L(p,q)-L0 = -0.0011291503906250
t = 45.0999, H(p,q)-H0 = -0.0058172941207886, L(p,q)-L0 = -0.0011291503906250
t = 45.1999, H(p,q)-H0 = -0.0058172941207886, L(p,q)-L0 = -0.0011291503906250
t = 45.2999, H(p,q)-H0 = -0.0058173537254333, L(p,q)-L0 = -0.0011292099952698
t = 45.3999, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011292695999146
t = 45.4999, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011293292045593
t = 45.5999, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011293292045593
t = 45.6999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 45.7999, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011293888092041
t = 45.8999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011293888092041
t = 45.9999, H(p,q)-H0 = -0.0058174729347229, L(p,q)-L0 = -0.0011294484138489
t = 46.0999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 46.1999, H(p,q)-H0 = -0.0058175921440125, L(p,q)-L0 = -0.0011293888092041
t = 46.2999, H(p,q)-H0 = -0.0058175921440125, L(p,q)-L0 = -0.0011295080184937
t = 46.3999, H(p,q)-H0 = -0.0058175921440125, L(p,q)-L0 = -0.0011295080184937
t = 46.4999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 46.5999, H(p,q)-H0 = -0.0058175921440125, L(p,q)-L0 = -0.0011295080184937
t = 46.6999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 46.7999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 46.8999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 46.9999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.0999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 47.1999, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.2999, H(p,q)-H0 = -0.0058174729347229, L(p,q)-L0 = -0.0011294484138489
t = 47.3998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 47.4998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.5998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.6998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.7998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 47.8998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011294484138489
t = 47.9998, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011295080184937
t = 48.0998, H(p,q)-H0 = -0.0058174729347229, L(p,q)-L0 = -0.0011295080184937
t = 48.1998, H(p,q)-H0 = -0.0058175325393677, L(p,q)-L0 = -0.0011295080184937
t = 48.2998, H(p,q)-H0 = -0.0058174729347229, L(p,q)-L0 = -0.0011295676231384
t = 48.3998, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011295080184937
t = 48.4998, H(p,q)-H0 = -0.0058174133300781, L(p,q)-L0 = -0.0011295080184937
t = 48.5998, H(p,q)-H0 = -0.0058172941207886, L(p,q)-L0 = -0.0011295080184937
t = 48.6998, H(p,q)-H0 = -0.0058171749114990, L(p,q)-L0 = -0.0011295080184937
t = 48.7998, H(p,q)-H0 = -0.0058170557022095, L(p,q)-L0 = -0.0011295080184937
t = 48.8998, H(p,q)-H0 = -0.0058168172836304, L(p,q)-L0 = -0.0011294484138489
t = 48.9998, H(p,q)-H0 = -0.0058161616325378, L(p,q)-L0 = -0.0011293888092041
t = 49.0998, H(p,q)-H0 = -0.0058154463768005, L(p,q)-L0 = -0.0011293888092041
t = 49.1998, H(p,q)-H0 = -0.0058141946792603, L(p,q)-L0 = -0.0011295676231384
t = 49.2998, H(p,q)-H0 = -0.0058127045631409, L(p,q)-L0 = -0.0011298060417175
t = 49.3998, H(p,q)-H0 = -0.0058108568191528, L(p,q)-L0 = -0.0011304020881653
t = 49.4998, H(p,q)-H0 = -0.0058116912841797, L(p,q)-L0 = -0.0011321902275085
t = 49.5998, H(p,q)-H0 = -0.0058190822601318, L(p,q)-L0 = -0.0011379718780518
t = 49.6998, H(p,q)-H0 = -0.0058207511901855, L(p,q)-L0 = -0.0011557340621948
t = 49.7998, H(p,q)-H0 = -0.0059158802032471, L(p,q)-L0 = -0.0011988282203674
t = 49.8998, H(p,q)-H0 = -0.0063498020172119, L(p,q)-L0 = -0.0012577772140503
t = 49.9998, H(p,q)-H0 = -0.0065345764160156, L(p,q)-L0 = -0.0012775659561157
t = 50.0998, H(p,q)-H0 = -0.0065559148788452, L(p,q)-L0 = -0.0012798309326172
t = 50.1998, H(p,q)-H0 = -0.0065881013870239, L(p,q)-L0 = -0.0012844204902649
t = 50.2998, H(p,q)-H0 = -0.0065994858741760, L(p,q)-L0 = -0.0012857913970947
t = 50.3998, H(p,q)-H0 = -0.0066044330596924, L(p,q)-L0 = -0.0012863278388977
t = 50.4998, H(p,q)-H0 = -0.0066068768501282, L(p,q)-L0 = -0.0012865662574768
t = 50.5998, H(p,q)-H0 = -0.0066082477569580, L(p,q)-L0 = -0.0012866258621216
t = 50.6998, H(p,q)-H0 = -0.0066087841987610, L(p,q)-L0 = -0.0012866258621216
t = 50.7998, H(p,q)-H0 = -0.0066092014312744, L(p,q)-L0 = -0.0012865662574768
t = 50.8998, H(p,q)-H0 = -0.0066093206405640, L(p,q)-L0 = -0.0012866854667664
t = 50.9998, H(p,q)-H0 = -0.0066094398498535, L(p,q)-L0 = -0.0012866258621216
t = 51.0998, H(p,q)-H0 = -0.0066096186637878, L(p,q)-L0 = -0.0012866258621216
t = 51.1998, H(p,q)-H0 = -0.0066096186637878, L(p,q)-L0 = -0.0012866258621216
t = 51.2998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012867450714111
t = 51.3998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012867450714111
t = 51.4998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012867450714111
t = 51.5998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012867450714111
t = 51.6998, H(p,q)-H0 = -0.0066097378730774, L(p,q)-L0 = -0.0012867450714111
t = 51.7998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012866854667664
t = 51.8998, H(p,q)-H0 = -0.0066097378730774, L(p,q)-L0 = -0.0012866258621216
t = 51.9998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865662574768
t = 52.0998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865066528320
t = 52.1998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865066528320
t = 52.2998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865662574768
t = 52.3998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865662574768
t = 52.4998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865662574768
t = 52.5998, H(p,q)-H0 = -0.0066097378730774, L(p,q)-L0 = -0.0012865662574768
t = 52.6998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012866854667664
t = 52.7998, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012866854667664
t = 52.8998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012865662574768
t = 52.9998, H(p,q)-H0 = -0.0066097378730774, L(p,q)-L0 = -0.0012865066528320
t = 53.0998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012864470481873
t = 53.1998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863874435425
t = 53.2998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863874435425
t = 53.3998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863278388977
t = 53.4998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863278388977
t = 53.5998, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863278388977
t = 53.6998, H(p,q)-H0 = -0.0066096186637878, L(p,q)-L0 = -0.0012862682342529
t = 53.7998, H(p,q)-H0 = -0.0066096186637878, L(p,q)-L0 = -0.0012862682342529
t = 53.8997, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863278388977
t = 53.9997, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012863874435425
t = 54.0997, H(p,q)-H0 = -0.0066097378730774, L(p,q)-L0 = -0.0012863874435425
t = 54.1997, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012865066528320
t = 54.2997, H(p,q)-H0 = -0.0066097974777222, L(p,q)-L0 = -0.0012865066528320
t = 54.3997, H(p,q)-H0 = -0.0066096186637878, L(p,q)-L0 = -0.0012865066528320
t = 54.4997, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012864470481873
t = 54.5997, H(p,q)-H0 = -0.0066096782684326, L(p,q)-L0 = -0.0012864470481873
t = 54.6997, H(p,q)-H0 = -0.0066095590591431, L(p,q)-L0 = -0.0012863874435425
t = 54.7997, H(p,q)-H0 = -0.0066094398498535, L(p,q)-L0 = -0.0012863278388977
t = 54.8997, H(p,q)-H0 = -0.0066093206405640, L(p,q)-L0 = -0.0012862682342529
